weapon	13	33	Tediore Throw Reload	33 - Throwload 2s, Reload@ 75%	# Daedalus Assault Rifle
weapon	13	34	Tediore Throw Reload	34 - Throwload 2s, Reload@ 75%	# Daedalus Assault Rifle
weapon	13	35	Tediore Throw Reload	35 - Throwload 2s, Reload@ 75%	# Daedalus Assault Rifle
weapon	13	36	Body	36 - (base)	# Daedalus Assault Rifle
weapon	13	37	Scope	37 - ADS FOV ×0.333, ADS Time 0.281s	# Daedalus Assault Rifle
weapon	13	38	Scope	38 - ADS FOV ×0.4, ADS Time 0.281s	# Daedalus Assault Rifle
weapon	13	39	Scope	39 - ADS FOV ×0.5, ADS Time 0.281s	# Daedalus Assault Rifle
weapon	13	40	Scope	40 - ADS FOV ×0.667, ADS Time 0.281s	# Daedalus Assault Rifle
weapon	13	41	Scope	41 - ADS FOV ×0.75, ADS Time 0.281s	# Daedalus Assault Rifle
weapon	13	42	Scope Accessory	42 - FR ×1.05	# Daedalus Assault Rifle
weapon	13	43	Scope Accessory	43 - Dmg ×1.075	# Daedalus Assault Rifle
weapon	13	44	Scope Accessory	44 - FR ×1.05	# Daedalus Assault Rifle
weapon	13	45	Scope Accessory	45 - Dmg ×1.075	# Daedalus Assault Rifle
weapon	13	46	Scope Accessory	46 - ADS Time ×0.77	# Daedalus Assault Rifle
weapon	13	47	Scope Accessory	47 - Crit Dmg +20%	# Daedalus Assault Rifle
weapon	13	48	Scope Accessory	48 - ADS Time ×0.77	# Daedalus Assault Rifle
weapon	13	49	Scope Accessory	49 - Crit Dmg +20%	# Daedalus Assault Rifle
weapon	13	50	Grip	50 - Thrown Thrust 2	# Daedalus Assault Rifle
weapon	13	51	Grip	51 - Thrown Dmg ×1.5	# Daedalus Assault Rifle
weapon	13	52	Grip	52 - Thrown Thrust 2, Thrown Dmg ×0.9, Thrown Splash R ×0.65	# Daedalus Assault Rifle
weapon	13	53	Grip	53 - Dmg ×1.075	# Daedalus Assault Rifle
weapon	13	54	Grip	54 - FR ×1.05	# Daedalus Assault Rifle
weapon	13	55	Grip	55 - Reload ×0.928	# Daedalus Assault Rifle
weapon	13	56	Grip	56 - Hyp, Sprd ×0.9, Acc Res ×1.5, +Acc on sustained fire	# Daedalus Assault Rifle
weapon	13	57	Barrel	57 - Bloody Lumberjack, 3591 Dmg, 82% Acc, 4.0/s FR, 2/shot	# Daedalus Assault Rifle
weapon	13	58	Underbarrel	58 - Atlas, Splash R 350cm (alt mode), Tracker Nades that work for {dur}s	# Daedalus Assault Rifle
weapon	13	59	Underbarrel	59 - Atlas, Proj 5/shot, Base Acc 2, Base Sprd 4, Base FR 4/s, Tracker Darts that work for {dur}s	# Daedalus Assault Rifle
weapon	13	60	Underbarrel	60 - Switch btwn 2 configured elements	# Daedalus Assault Rifle
weapon	13	61	Underbarrel	61 - Shotgun, Proj 8/shot (alt mode), Mag Cap 6 (alt mode), Shotgun Dmg {dmg}x{projectiles} Dmg per shot	# Daedalus Assault Rifle
weapon	13	62	Underbarrel	62 - Micro, Splash R 200cm (alt mode), Mag Cap 15 (alt mode), Rocket Dmg {dmg} Dmg per shot	# Daedalus Assault Rifle
weapon	13	63	Underbarrel	63 - Grenade Launcher, Splash R 400cm (alt mode), Mag Cap 3 (alt mode), Grenade that deals {dmg} Dmg	# Daedalus Assault Rifle
weapon	13	64	Foregrip	64 - Dmg ×1.075	# Daedalus Assault Rifle
weapon	13	65	Foregrip	65 - FR ×1.05	# Daedalus Assault Rifle
weapon	13	66	Foregrip	66 - Sprd ×0.921	# Daedalus Assault Rifle
weapon	13	67	Underbarrel	67 - Duty called, I answered, we hung out. Duty's awesome!, Mag Cap 3 (alt mode)	# Daedalus Assault Rifle
weapon	13	68	Manufacturer Part	68 - Swap: Pistol Mode, Alt → PS ammo, ADS Time ×0.7, Putdown Time ×0.7, Equip Time ×0.7, Max Acc ×1.1, Sprd ×0.9, Reload ×0.85, FR ×1.1, Dmg ×0.95	# Daedalus Assault Rifle
weapon	13	69	Manufacturer Part	69 - Swap: SMG Mode, Alt → SMG ammo, Recl ×0.8, Acc Imp ×1.25, Max Acc ×0.8, Sprd ×1.25, FR ×1.25, Dmg ×0.9	# Daedalus Assault Rifle
weapon	13	70	Manufacturer Part	70 - Swap: Shotgun Mode, Alt → SG ammo, Cost +1/shot, Proj ×3, Recl ×1.25, Acc Imp ×1.1, Max Acc ×0.65, Sprd ×2, FR ×0.8, Dmg ×0.6	# Daedalus Assault Rifle
weapon	13	71	Manufacturer Part	71 - Swap: Sniper Mode, Alt → SN ammo, Crit Dmg +35%, Recl ×1.4, Max Acc ×0.6, Sprd ×0.6, FR ×0.75, Dmg ×1.3	# Daedalus Assault Rifle
weapon	13	75	Underbarrel	75 - Today's weather is cloudy with a chance of SICK, Charge 1.5s (alt mode)	# Daedalus Assault Rifle
weapon	13	76	Underbarrel	76 - Star Helix, No stat changes	# Daedalus Assault Rifle
weapon	13	77	Barrel	77 - Star Helix, 2112 Dmg, 78% Acc, 4.7/s FR	# Daedalus Assault Rifle
weapon	13	78	Manufacturer Part	78 - Hyp, Zoom to enable Gun Shlds	# Daedalus Assault Rifle
weapon	13	79	Manufacturer Part	79 - Hyp, Dmg to Gun Shlds can Ric to enemies	# Daedalus Assault Rifle
weapon	13	80	Manufacturer Part	80 - Hyp, Dmg to Gun Shlds absorbs Ammo	# Daedalus Assault Rifle
weapon	13	81	Manufacturer Part	81 - Hyp, Dmg to Gun Shlds amplifies Gun Dmg	# Daedalus Assault Rifle
weapon	13	82	Barrel	82 - Mercredi, 3169 Dmg, 78% Acc, 7.1/s FR	# Daedalus Assault Rifle
weapon	13	89	Underbarrel	89 - Atlas, Splash R 350cm (alt mode)	# Daedalus Assault Rifle
weapon	13	90	Underbarrel	90 - Atlas, Proj 5/shot, Base Acc 2, Base Sprd 4, Base FR 4/s	# Daedalus Assault Rifle
weapon	13	86	Barrel	86 - Hard Dark, 3169 Dmg, 73% Acc, 4.8/s FR, 2/shot, 30cm Splash	# Daedalus Assault Rifle
weapon	2	1	Barrel	1 - Zipper, 1637 Dmg, 75% Acc, 6.2/s FR	# Daedalus Pistol
weapon	2	2	Body	2 - (base)	# Daedalus Pistol
weapon	2	3	Body Accessory	3 - Reload ×0.928	# Daedalus Pistol
weapon	2	4	Body Accessory	4 - Reload ×0.928	# Daedalus Pistol
weapon	2	5	Body Accessory	5 - Sprd ×0.921	# Daedalus Pistol
weapon	2	6	Body Accessory	6 - No stat changes	# Daedalus Pistol
weapon	2	7	Barrel	7 - S23, 1637 Dmg, 75% Acc, 6.0/s FR	# Daedalus Pistol
weapon	2	8	Barrel	8 - Bonn-91, 1690 Dmg, 85% Acc, 5.8/s FR	# Daedalus Pistol
weapon	2	9	Manufacturer Part	9 - Hyp, Zoom to enable Gun Shlds	# Daedalus Pistol
weapon	2	10	Manufacturer Part	10 - Hyp, Dmg to Gun Shlds can Ric to enemies	# Daedalus Pistol
weapon	2	11	Manufacturer Part	11 - Hyp, Dmg to Gun Shlds absorbs Ammo	# Daedalus Pistol
weapon	2	12	Manufacturer Part	12 - Hyp, Dmg to Gun Shlds amplifies Gun Dmg	# Daedalus Pistol
weapon	2	13	Magazine	13 - Base 16, Reload 2s, Dmg ×1.075	# Daedalus Pistol
weapon	2	14	Magazine	14 - Base 20, Reload 2.7s, Dmg ×1.125	# Daedalus Pistol
weapon	2	15	Magazine	15 - Tor-lic., Base 12, Reload 2.4s, Dmg ×1.6, FR ×0.825, Sprd ×0.8, Recl ×1.3, Acc Res ×1.9	# Daedalus Pistol
weapon	2	16	Magazine	16 - CoV, ~25 shots→OH, Cool 0.2/s, Cool Del 2.25s, OH Repair 3.5s, Dmg ×1.095, Sprd ×1.4, Recl ×1.4, Sway ×1.15	# Daedalus Pistol
weapon	2	17	Magazine	17 - Rip, Borg-lic., Base 28, Reload 1.75s, Charge 1s	# Daedalus Pistol
weapon	2	18	Manufacturer Part	18 - Tor, Splash R 100cm, Projectile Speed ×0.85	# Daedalus Pistol
weapon	2	19	Manufacturer Part	19 - Tor, Splash R 100cm	# Daedalus Pistol
weapon	2	20	Tediore Throw Reload	20 - Throwload 2s, Reload@ 75%	# Daedalus Pistol
weapon	2	21	Tediore Throw Reload	21 - Throwload 2s, Reload@ 28%	# Daedalus Pistol
weapon	2	22	Tediore Throw Reload	22 - Throwload 2s, Reload@ 28%	# Daedalus Pistol
weapon	2	23	Tediore Throw Reload	23 - Throwload 3s, Reload@ 68%	# Daedalus Pistol
weapon	2	24	Tediore Throw Reload	24 - Throwload 3s, Reload@ 50%	# Daedalus Pistol
weapon	2	25	Scope	25 - ADS FOV ×0.75, ADS Time 0.128s	# Daedalus Pistol
weapon	2	26	Scope	26 - ADS FOV ×0.667, ADS Time 0.128s	# Daedalus Pistol
weapon	2	27	Scope	27 - ADS FOV ×0.5, ADS Time 0.128s	# Daedalus Pistol
weapon	2	28	Scope	28 - ADS FOV ×0.333, ADS Time 0.128s	# Daedalus Pistol
weapon	2	29	Scope	29 - ADS FOV ×0.4, ADS Time 0.128s	# Daedalus Pistol
weapon	2	30	Scope Accessory	30 - Dmg ×1.075	# Daedalus Pistol
weapon	2	31	Scope Accessory	31 - Reload ×0.928	# Daedalus Pistol
weapon	2	32	Scope Accessory	32 - ADS Time ×0.77	# Daedalus Pistol
weapon	2	33	Scope Accessory	33 - Crit Dmg +20%	# Daedalus Pistol
weapon	2	34	Scope Accessory	34 - Dmg ×1.075	# Daedalus Pistol
weapon	2	35	Scope Accessory	35 - Reload ×0.928	# Daedalus Pistol
weapon	2	36	Scope Accessory	36 - ADS Time ×0.77	# Daedalus Pistol
weapon	2	37	Scope Accessory	37 - Crit Dmg +20%	# Daedalus Pistol
weapon	2	38	Grip	38 - Thrown Thrust 2	# Daedalus Pistol
weapon	2	39	Grip	39 - Thrown Dmg ×1.5	# Daedalus Pistol
weapon	2	40	Grip	40 - Thrown Thrust 2, Thrown Dmg ×0.9, Thrown Splash R ×0.65	# Daedalus Pistol
weapon	2	41	Grip	41 - Hyp, Sprd ×0.9, Acc Res ×1.5, +Acc on sustained fire	# Daedalus Pistol
weapon	2	42	Grip	42 - Dmg ×1.075	# Daedalus Pistol
weapon	2	43	Grip	43 - FR ×1.05	# Daedalus Pistol
weapon	2	44	Grip	44 - Reload ×0.928	# Daedalus Pistol
weapon	2	45	Underbarrel	45 - Switch btwn 2 configured elements	# Daedalus Pistol
weapon	2	46	Underbarrel	46 - Atlas, Splash R 350cm (alt mode), Reload 1.75s, Dmg ×0.938, FR ×0.525, Tracker Nades that work for {dur}s	# Daedalus Pistol
weapon	2	47	Underbarrel	47 - Tactical Knife Launcher, Mag Cap 5 (alt mode), Reload 1.75s, Dmg ×0.938, FR ×0.525, Knife that deals {dmg} Dmg per shot	# Daedalus Pistol
weapon	2	48	Underbarrel	48 - Taser, Splash R 50cm (alt mode), Reload 1.75s, Dmg ×0.938, FR ×0.525, Taser Dart that deals {dmg} Dmg/s to a nearby enemy	# Daedalus Pistol
weapon	2	49	Foregrip	49 - FR ×1.05	# Daedalus Pistol
weapon	2	50	Foregrip	50 - Sprd ×0.921	# Daedalus Pistol
weapon	2	51	Manufacturer Part	51 - Swap: SMG Mode, Alt → SMG ammo, Recl ×0.8, Acc Imp ×1.25, Max Acc ×0.8, Sprd ×1.25, FR ×1.25, Dmg ×0.9	# Daedalus Pistol
weapon	2	52	Manufacturer Part	52 - Swap: Assault Rifle Mode, Alt → assault rifle ammo, Recl ×1.05, Max Acc ×0.85, Sprd ×0.9, FR ×0.9, Dmg ×1.1	# Daedalus Pistol
weapon	2	53	Manufacturer Part	53 - Swap: Sniper Mode, Alt → SN ammo, Crit Dmg +35%, Recl ×1.4, Max Acc ×0.6, Sprd ×0.6, FR ×0.75, Dmg ×1.3	# Daedalus Pistol
weapon	2	57	Borg Magazine Adapter	57 - Mag Cap 28, Reload 1.75s, Dmg ×0.938, FR ×0.525	# Daedalus Pistol
weapon	2	58	Borg Magazine Adapter	58 - Mag Cap 28, Reload 1.75s, Dmg ×0.938, FR ×0.425	# Daedalus Pistol
weapon	2	60	Barrel Accessory	60 - Dmg ×1.075	# Daedalus Pistol
weapon	2	61	Barrel Accessory	61 - Sprd ×0.921	# Daedalus Pistol
weapon	2	62	Barrel Accessory	62 - FR ×1.05	# Daedalus Pistol
weapon	2	63	Barrel Accessory	63 - FR ×1.05	# Daedalus Pistol
weapon	2	64	Barrel Accessory	64 - Dmg ×1.075	# Daedalus Pistol
weapon	2	65	Barrel Accessory	65 - Crit Dmg +20%	# Daedalus Pistol
weapon	2	66	Barrel Accessory	66 - Sprd ×0.921	# Daedalus Pistol
weapon	2	67	Barrel Accessory	67 - Sprd ×0.921	# Daedalus Pistol
weapon	2	68	Manufacturer Part	68 - Jak, Crits Ric to nearby enemies	# Daedalus Pistol
weapon	2	69	Tediore Payload	69 - Ted Throw, Throws a Gun on Reload	# Daedalus Pistol
weapon	2	70	Tediore Payload	70 - Ted Shooting, Shooting - Thrown Gun shoots enemies until it is out of Ammo	# Daedalus Pistol
weapon	2	71	Tediore Payload	71 - Ted MIRV - Thrown Gun spawns 4 Nades on impact	# Daedalus Pistol
weapon	2	72	Tediore Payload	72 - Ted Combo - Thrown Gun can be shot to increase the explosion's Dmg	# Daedalus Pistol
weapon	2	73	Manufacturer Part	73 - Hyp Weapon Shld, Enables the Hyp front weapon shld and its shld parts	# Daedalus Pistol
weapon	2	74	Underbarrel	74 - Atlas, Reload 1.75s, Dmg ×0.938, FR ×0.525, Tracker Darts that work for {dur}s	# Daedalus Pistol
weapon	2	75	Underbarrel	75 - Demolition Charge, Splash R 350cm (alt mode), Reload 1.75s, Dmg ×0.938, FR ×0.525, timed explosives, each dealing {dmg}x{projectiles} Dmg	# Daedalus Pistol
weapon	2	76	Foregrip	76 - Dmg ×1.075	# Daedalus Pistol
weapon	2	77	Manufacturer Part	77 - Swap: Shotgun Mode, Alt → SG ammo, Cost +1/shot, Proj ×3, Recl ×1.25, Acc Imp ×1.1, Max Acc ×0.65, Sprd ×2, FR ×0.8, Dmg ×0.6	# Daedalus Pistol
weapon	2	78	Barrel	78 - Rangefinder, 1922 Dmg, 85% Acc, 5.5/s FR, 50cm Splash	# Daedalus Pistol
weapon	2	79	Barrel	79 - Soul Survivor, 1690 Dmg, 81% Acc, 12.0/s FR	# Daedalus Pistol
weapon	2	82	Manufacturer Part	82 - Soul Survivor, Splash R 100cm, Projectile Speed ×0.85	# Daedalus Pistol
weapon	2	81	Manufacturer Part	81 - Soul Survivor, Splash R 100cm	# Daedalus Pistol
weapon	8	2	Body	2 - (base)	# Daedalus Shotgun
weapon	8	3	Body Accessory	3 - Reload ×0.928	# Daedalus Shotgun
weapon	8	4	Body Accessory	4 - Reload ×0.928	# Daedalus Shotgun
weapon	8	5	Body Accessory	5 - Sprd ×0.921	# Daedalus Shotgun
weapon	8	6	Body Accessory	6 - No stat changes	# Daedalus Shotgun
weapon	8	7	Barrel	7 - Caliburn, 627x6 Dmg, 55% Acc, 4.2/s FR	# Daedalus Shotgun
weapon	8	8	Barrel	8 - Durendal, 1023x4 Dmg, 65% Acc, 3.5/s FR	# Daedalus Shotgun
weapon	8	9	Manufacturer Part	9 - Hyp, Zoom to enable Gun Shlds	# Daedalus Shotgun
weapon	8	10	Manufacturer Part	10 - Hyp, Dmg to Gun Shlds can Ric to enemies	# Daedalus Shotgun
weapon	8	11	Manufacturer Part	11 - Hyp, Dmg to Gun Shlds absorbs Ammo	# Daedalus Shotgun
weapon	8	12	Manufacturer Part	12 - Hyp, Dmg to Gun Shlds amplifies Gun Dmg	# Daedalus Shotgun
weapon	8	13	Magazine	13 - Rip, Borg-lic., Base 12, Reload 2.1s, Charge 1s, Dmg ×0.988, FR ×1.25	# Daedalus Shotgun
weapon	8	14	Magazine	14 - CoV, ~10 shots→OH, Cool 0.2/s, Cool Del 2.9s, OH Repair 3.5s, Dmg ×1.062, Sprd ×1.2, Recl ×1.2	# Daedalus Shotgun
weapon	8	15	Magazine	15 - Tor-lic., Base 6, Reload 2.2s, Dmg ×1.4, FR ×0.85	# Daedalus Shotgun
weapon	8	16	Magazine	16 - Base 8, Reload 2s	# Daedalus Shotgun
weapon	8	17	Magazine	17 - Base 10, Reload 2.4s, Dmg ×0.988	# Daedalus Shotgun
weapon	8	18	Tediore Throw Reload	18 - Throwload 2s, Reload@ 75%	# Daedalus Shotgun
weapon	8	19	Tediore Throw Reload	19 - Throwload 2s, Reload@ 75%	# Daedalus Shotgun
weapon	8	20	Tediore Throw Reload	20 - Throwload 2s, Reload@ 75%	# Daedalus Shotgun
weapon	8	21	Tediore Throw Reload	21 - Throwload 3s, Reload@ 75%	# Daedalus Shotgun
weapon	8	22	Tediore Throw Reload	22 - Throwload 3s, Reload@ 75%	# Daedalus Shotgun
weapon	8	23	Scope	23 - ADS FOV ×0.75, ADS Time 0.17s	# Daedalus Shotgun
weapon	8	24	Scope	24 - ADS FOV ×0.667, ADS Time 0.17s	# Daedalus Shotgun
weapon	8	25	Scope	25 - ADS FOV ×0.5, ADS Time 0.17s	# Daedalus Shotgun
weapon	8	26	Scope	26 - ADS FOV ×0.4, ADS Time 0.17s	# Daedalus Shotgun
weapon	8	27	Scope	27 - ADS FOV ×0.333, ADS Time 0.17s	# Daedalus Shotgun
weapon	8	28	Scope Accessory	28 - Dmg ×1.075	# Daedalus Shotgun
weapon	8	29	Scope Accessory	29 - Reload ×0.928	# Daedalus Shotgun
weapon	8	30	Scope Accessory	30 - ADS Time ×0.77	# Daedalus Shotgun
weapon	8	31	Scope Accessory	31 - Crit Dmg +20%	# Daedalus Shotgun
weapon	8	32	Scope Accessory	32 - Dmg ×1.075	# Daedalus Shotgun
weapon	8	33	Scope Accessory	33 - Reload ×0.928	# Daedalus Shotgun
weapon	8	34	Scope Accessory	34 - ADS Time ×0.77	# Daedalus Shotgun
weapon	8	35	Scope Accessory	35 - Crit Dmg +20%	# Daedalus Shotgun
weapon	8	36	Grip	36 - Thrown Dmg ×1.5	# Daedalus Shotgun
weapon	8	37	Grip	37 - Thrown Thrust 2	# Daedalus Shotgun
weapon	8	38	Grip	38 - Thrown Thrust 2, Thrown Dmg ×0.9, Thrown Splash R ×0.65	# Daedalus Shotgun
weapon	8	39	Grip	39 - Dmg ×1.075	# Daedalus Shotgun
weapon	8	40	Grip	40 - FR ×1.05	# Daedalus Shotgun
weapon	8	41	Grip	41 - Reload ×0.928	# Daedalus Shotgun
weapon	8	42	Grip	42 - Hyp, Sprd ×0.9, Acc Res ×1.5, +Acc on sustained fire	# Daedalus Shotgun
weapon	8	43	Underbarrel	43 - Gravity Harpoon, Splash R 500cm (alt mode), Harpoon that deals {dmg} Dmg	# Daedalus Shotgun
weapon	8	44	Underbarrel	44 - Switch btwn 2 configured elements	# Daedalus Shotgun
weapon	8	45	Underbarrel	45 - Micro, Mag Cap 12 (alt mode), Rocket that deals {dmg} Dmg	# Daedalus Shotgun
weapon	8	46	Underbarrel	46 - Atlas, Proj 5/shot, Base Acc 2, Base Sprd 3, Base FR 2/s, Tracker Darts that work for {dur}s	# Daedalus Shotgun
weapon	8	47	Foregrip	47 - Dmg ×1.075	# Daedalus Shotgun
weapon	8	48	Foregrip	48 - Sprd ×0.921	# Daedalus Shotgun
weapon	8	49	Foregrip	49 - FR ×1.05	# Daedalus Shotgun
weapon	8	50	Underbarrel	50 - Proxy Mine Launcher, Splash R 450cm (alt mode), Mag Cap 3 (alt mode), Launches a Mine that deals {dmg} Dmg	# Daedalus Shotgun
weapon	8	51	Underbarrel	51 - Atlas, Splash R 350cm (alt mode), Tracker Nades that work for {dur}s	# Daedalus Shotgun
weapon	8	52	Barrel	52 - Bod, 627x5 Dmg, 67% Acc, 4.2/s FR	# Daedalus Shotgun
weapon	8	54	Barrel	54 - Acey May, 660x14 Dmg, 65% Acc, 2.0/s FR	# Daedalus Shotgun
weapon	8	56	Underbarrel	56 - Missilaser, Splash R 50cm (alt mode), Mag Cap 24 (alt mode)	# Daedalus Shotgun
weapon	8	57	Barrel	57 - Missilaser, 3961 Dmg, 68% Acc, 3.0/s FR	# Daedalus Shotgun
weapon	8	61	Barrel Accessory	61 - Dmg ×1.075	# Daedalus Shotgun
weapon	8	62	Barrel Accessory	62 - Sprd ×0.921	# Daedalus Shotgun
weapon	8	63	Barrel Accessory	63 - FR ×1.05	# Daedalus Shotgun
weapon	8	64	Barrel Accessory	64 - FR ×1.05	# Daedalus Shotgun
weapon	8	65	Barrel Accessory	65 - Dmg ×1.075	# Daedalus Shotgun
weapon	8	66	Barrel Accessory	66 - Reload ×0.928	# Daedalus Shotgun
weapon	8	67	Barrel Accessory	67 - Sprd ×0.921	# Daedalus Shotgun
weapon	8	68	Barrel Accessory	68 - Sprd ×0.921	# Daedalus Shotgun
weapon	8	69	Manufacturer Part	69 - Jak, Crits Ric to nearby enemies	# Daedalus Shotgun
weapon	8	70	Tediore Payload	70 - Ted Throw, Throws a Gun on Reload	# Daedalus Shotgun
weapon	8	71	Tediore Payload	71 - Ted Shooting, Shooting - Thrown Gun shoots enemies until it is out of Ammo	# Daedalus Shotgun
weapon	8	72	Tediore Payload	72 - Ted MIRV - Thrown Gun spawns 4 Nades on impact	# Daedalus Shotgun
weapon	8	73	Tediore Payload	73 - Ted Combo - Thrown Gun can be shot to increase the explosion's Dmg	# Daedalus Shotgun
weapon	8	74	Manufacturer Part	74 - Hyp Weapon Shld, Enables the Hyp front weapon shld and its shld parts	# Daedalus Shotgun
weapon	8	75	Manufacturer Part	75 - Tor, Splash R 100cm	# Daedalus Shotgun
weapon	8	76	Manufacturer Part	76 - Tor, Splash R 100cm	# Daedalus Shotgun
weapon	8	77	Manufacturer Part	77 - Swap: Pistol Mode, Alt → PS ammo, ADS Time ×0.7, Putdown Time ×0.7, Equip Time ×0.7, Max Acc ×1.1, Sprd ×0.9, Reload ×0.85, FR ×1.1, Dmg ×0.95	# Daedalus Shotgun
weapon	8	78	Manufacturer Part	78 - Swap: SMG Mode, Alt → SMG ammo, Recl ×0.8, Acc Imp ×1.25, Max Acc ×0.8, Sprd ×1.25, FR ×1.25, Dmg ×0.9	# Daedalus Shotgun
weapon	8	79	Manufacturer Part	79 - Swap: Assault Rifle Mode, Alt → assault rifle ammo, Recl ×1.05, Max Acc ×0.85, Sprd ×0.9, FR ×0.9, Dmg ×1.1	# Daedalus Shotgun
weapon	8	80	Manufacturer Part	80 - Swap: Sniper Mode, Alt → SN ammo, Crit Dmg +35%, Recl ×1.4, Max Acc ×0.6, Sprd ×0.6, FR ×0.75, Dmg ×1.3	# Daedalus Shotgun
weapon	8	60	Barrel	60 - Swan Song, 1023x4 Dmg, 65% Acc, 3.5/s FR	# Daedalus Shotgun
weapon	8	81	Foregrip	81 - Swan Song, Burst Count 6 (alt mode)	# Daedalus Shotgun
weapon	20	3	Body Accessory	3 - Reload ×0.928	# Daedalus SMG
weapon	20	4	Body Accessory	4 - Reload ×0.928	# Daedalus SMG
weapon	20	5	Body Accessory	5 - Sprd ×0.921	# Daedalus SMG
weapon	20	6	Body Accessory	6 - No stat changes	# Daedalus SMG
weapon	20	7	Barrel	7 - GCX, 1817 Dmg, 73% Acc, 6.7/s FR	# Daedalus SMG
weapon	20	8	Barrel	8 - Painter, 1977 Dmg, 79% Acc, 6.0/s FR	# Daedalus SMG
weapon	20	9	Manufacturer Part	9 - Hyp, Zoom to enable Gun Shlds	# Daedalus SMG
weapon	20	10	Manufacturer Part	10 - Hyp, Dmg to Gun Shlds can Ric to enemies	# Daedalus SMG
weapon	20	11	Manufacturer Part	11 - Hyp, Dmg to Gun Shlds absorbs Ammo	# Daedalus SMG
weapon	20	12	Manufacturer Part	12 - Hyp, Dmg to Gun Shlds amplifies Gun Dmg	# Daedalus SMG
weapon	20	13	Magazine	13 - Base 22, Reload 2.25s	# Daedalus SMG
